wavelength,reflectance,diffuse_transmittance
627,0.05002,0.04232
628,0.04996,0.0422
629,0.04992,0.04205
630,0.04988,0.04192
631,0.04983,0.04174
632,0.04975,0.04147
633,0.04963,0.04112
634,0.04942,0.04063
635,0.04918,0.03998
636,0.04888,0.03921
637,0.04851,0.03825
638,0.0481,0.03715
639,0.04765,0.03591
640,0.04715,0.03458
641,0.04664,0.03318
642,0.04615,0.03174
643,0.04567,0.03028
644,0.0452,0.02883
645,0.04475,0.02743
646,0.04435,0.02611
647,0.04399,0.02488
648,0.04367,0.02376
649,0.04342,0.02277
650,0.04323,0.0219
651,0.04308,0.02114
652,0.04295,0.02045
653,0.04288,0.01977
654,0.04283,0.0191
655,0.04278,0.0184
656,0.0427,0.01762
657,0.04261,0.01676
658,0.04251,0.01582
659,0.0424,0.01483
660,0.04229,0.01379
661,0.04218,0.01274
662,0.04206,0.01171
663,0.04195,0.01073
664,0.04188,0.00982
665,0.04184,0.009
666,0.04183,0.00828
667,0.04185,0.00765
668,0.04192,0.00712
669,0.04202,0.0067
670,0.04214,0.00635
671,0.04231,0.00609
672,0.04252,0.00589
673,0.04276,0.00576
674,0.04302,0.00567
675,0.04332,0.00564
676,0.04368,0.00565
677,0.04406,0.00572
678,0.04445,0.00586
679,0.04491,0.00608
680,0.0454,0.00643
681,0.04591,0.00692
682,0.04646,0.00763
683,0.04705,0.0086
684,0.04766,0.00992
685,0.0483,0.01168
686,0.04903,0.01399
687,0.04987,0.01698
688,0.05087,0.02075
689,0.05208,0.02543
690,0.05363,0.03111
691,0.05562,0.03784
692,0.05818,0.04564
693,0.06142,0.05447
694,0.06544,0.06425
695,0.07032,0.07492
696,0.07609,0.08628
697,0.08275,0.09829
698,0.09023,0.11071
699,0.09847,0.1234
700,0.10742,0.13628
701,0.11693,0.14924
702,0.12683,0.16197
703,0.13699,0.17457
704,0.14731,0.18689
705,0.15769,0.19889
706,0.16804,0.21057
707,0.17831,0.22199
708,0.18848,0.23319
709,0.19854,0.24404
710,0.20849,0.25477
711,0.21829,0.26522
712,0.22797,0.2755
713,0.23752,0.28562
714,0.24692,0.2956
715,0.25619,0.30538
716,0.26532,0.31499
717,0.2743,0.32443
718,0.28312,0.33365
719,0.29177,0.34272
720,0.30025,0.35153
721,0.30853,0.36017
722,0.3166,0.36858
723,0.32444,0.37675
724,0.33205,0.38464
725,0.33942,0.3923
726,0.34655,0.39961
727,0.3534,0.40671
728,0.35994,0.41344
729,0.36622,0.41992
730,0.37221,0.42613
731,0.3779,0.43199
732,0.38331,0.43763
733,0.38843,0.44299
734,0.39328,0.44799
735,0.39786,0.4527
736,0.40218,0.45714
737,0.40624,0.46133
738,0.41003,0.46527
739,0.41354,0.46894
740,0.41682,0.47236
741,0.41988,0.47554
742,0.42271,0.47851
743,0.42531,0.48123
744,0.4277,0.48376
745,0.42987,0.48612
746,0.43184,0.48827
747,0.43365,0.49023
748,0.43527,0.49205
749,0.43672,0.49369
750,0.43801,0.49519
751,0.43917,0.49662
752,0.44022,0.49802
753,0.44115,0.49936
754,0.44196,0.50063
755,0.44267,0.50187
756,0.44329,0.50302
757,0.44385,0.50414
758,0.44434,0.50519
759,0.44476,0.50619
760,0.44512,0.50712
761,0.44542,0.508
762,0.44569,0.50886
763,0.44589,0.50962
764,0.44606,0.51037
765,0.4462,0.51106
766,0.44629,0.51171
767,0.44636,0.51226
768,0.44642,0.51284
769,0.44645,0.51334
770,0.44648,0.51379
771,0.44646,0.51419
772,0.44642,0.51459
773,0.44644,0.51492
774,0.44641,0.51524
775,0.44636,0.51549
776,0.44636,0.51574
777,0.44632,0.51593
778,0.44627,0.51608
779,0.44624,0.51624
780,0.44623,0.51633
781,0.44621,0.51641
782,0.44619,0.51649
783,0.44617,0.51657
784,0.44615,0.51665
785,0.44611,0.51673
786,0.44609,0.51682
787,0.44611,0.5169
788,0.44608,0.51702
789,0.44605,0.5171
790,0.44603,0.51715
