wavelength,reflectance,diffuse_transmittance
706,0.17536,0
707,0.18284,0
708,0.19032,0
709,0.19784,0
710,0.20544,0
711,0.2128,0
712,0.22024,0
713,0.22796,0
714,0.23568,0
715,0.2432,0
716,0.25036,0
717,0.25768,0
718,0.26608,0
719,0.27484,0
720,0.28352,0
721,0.29164,0
722,0.29864,0
723,0.30548,0
724,0.31304,0
725,0.32064,0
726,0.32808,0
727,0.33508,0
728,0.34212,0
729,0.34864,0
730,0.35496,0
731,0.36164,0
732,0.3682,0
733,0.37396,0
734,0.37924,0
735,0.38452,0
736,0.38956,0
737,0.39444,0
738,0.39888,0
739,0.40316,0
740,0.40744,0
741,0.41128,0
742,0.41484,0
743,0.41828,0
744,0.42144,0
745,0.4244,0
746,0.42708,0
747,0.42956,0
748,0.43192,0
749,0.43416,0
750,0.43608,0
751,0.43792,0
752,0.43968,0
753,0.44116,0
754,0.44272,0
755,0.44416,0
756,0.44536,0
757,0.44644,0
758,0.44716,0
759,0.44728,0
760,0.4472,0
761,0.44744,0
762,0.44736,0
763,0.44792,0
764,0.44908,0
765,0.45076,0
766,0.45232,0
767,0.45348,0
768,0.4546,0
769,0.45528,0
770,0.45616,0
771,0.45684,0
772,0.4574,0
773,0.45808,0
774,0.45848,0
775,0.45892,0
776,0.45932,0
777,0.45984,0
778,0.46028,0
779,0.4606,0
780,0.46112,0
781,0.4614,0
782,0.46176,0
783,0.46208,0
784,0.46256,0
785,0.46268,0
786,0.46288,0
787,0.4632,0
788,0.46328,0
789,0.4634,0
790,0.46368,0
791,0.46404,0
792,0.46456,0
793,0.46528,0
794,0.46564,0
795,0.46584,0
796,0.466,0
797,0.46632,0
798,0.46672,0
799,0.467,0
800,0.46716,0
801,0.46752,0
802,0.46772,0
803,0.46832,0
804,0.46864,0
805,0.46936,0
806,0.46972,0
807,0.47004,0
808,0.47044,0
809,0.47044,0
810,0.47048,0
811,0.47028,0
812,0.47,0
813,0.46988,0
814,0.4694,0
815,0.4692,0
816,0.46924,0
817,0.46956,0
818,0.4702,0
819,0.47092,0
820,0.47156,0
821,0.47184,0
822,0.47224,0
823,0.47284,0
824,0.4732,0
825,0.47356,0
826,0.47396,0
827,0.47424,0
828,0.4746,0
829,0.47476,0
830,0.47508,0
831,0.47548,0
832,0.47608,0
833,0.47648,0
834,0.47704,0
835,0.47756,0
836,0.478,0
837,0.47848,0
838,0.47912,0
839,0.4794,0
840,0.4798,0
841,0.48028,0
842,0.48076,0
843,0.48132,0
844,0.48156,0
845,0.48188,0
846,0.4822,0
847,0.4826,0
848,0.48296,0
849,0.48308,0
850,0.4834,0
851,0.4836,0
852,0.48388,0
853,0.48408,0
854,0.48456,0
855,0.48472,0
856,0.4852,0
857,0.48532,0
858,0.48556,0
859,0.48576,0
860,0.48616,0
861,0.48644,0
862,0.48672,0
863,0.48692,0
864,0.48716,0
865,0.48736,0
866,0.4878,0
867,0.48788,0
868,0.48812,0
869,0.48828,0
870,0.48864,0
