wavelength,reflectance,diffuse_transmittance
703,0.30592,0
704,0.31073,0
705,0.31527,0
706,0.31959,0
707,0.32372,0
708,0.32766,0
709,0.33147,0
710,0.33521,0
711,0.33883,0
712,0.34236,0
713,0.34582,0
714,0.34924,0
715,0.35255,0
716,0.35578,0
717,0.35898,0
718,0.36214,0
719,0.36524,0
720,0.36826,0
721,0.37123,0
722,0.37416,0
723,0.37705,0
724,0.37988,0
725,0.38266,0
726,0.38538,0
727,0.38805,0
728,0.39067,0
729,0.39326,0
730,0.39576,0
731,0.39818,0
732,0.40058,0
733,0.4029,0
734,0.40516,0
735,0.40738,0
736,0.40952,0
737,0.41161,0
738,0.41365,0
739,0.41561,0
740,0.41759,0
741,0.41948,0
742,0.42129,0
743,0.42308,0
744,0.42481,0
745,0.4265,0
746,0.42816,0
747,0.42976,0
748,0.43134,0
749,0.43287,0
750,0.43434,0
751,0.43581,0
752,0.43724,0
753,0.43865,0
754,0.44005,0
755,0.44141,0
756,0.44277,0
757,0.44411,0
758,0.44542,0
759,0.44672,0
760,0.44801,0
761,0.44928,0
762,0.45054,0
763,0.45178,0
764,0.45301,0
765,0.45427,0
766,0.45551,0
767,0.45671,0
768,0.4579,0
769,0.45909,0
770,0.4603,0
771,0.46151,0
772,0.46272,0
773,0.46391,0
774,0.4651,0
775,0.4663,0
776,0.46748,0
777,0.46861,0
778,0.46977,0
779,0.47096,0
780,0.4721,0
781,0.47329,0
782,0.47447,0
783,0.47564,0
784,0.47681,0
785,0.47798,0
786,0.47914,0
787,0.48028,0
788,0.48142,0
789,0.48255,0
790,0.48368,0
791,0.48481,0
792,0.48597,0
793,0.48712,0
794,0.48824,0
795,0.48935,0
796,0.49051,0
797,0.49165,0
798,0.49275,0
799,0.49384,0
800,0.49494,0
801,0.49607,0
802,0.49719,0
803,0.49828,0
804,0.49937,0
805,0.50047,0
806,0.50156,0
807,0.50265,0
808,0.50373,0
809,0.50482,0
810,0.50587,0
811,0.50695,0
812,0.50803,0
813,0.50911,0
814,0.51014,0
815,0.51115,0
816,0.51218,0
817,0.51322,0
818,0.51427,0
819,0.51531,0
820,0.51635,0
821,0.51732,0
822,0.51833,0
823,0.51935,0
824,0.52035,0
825,0.52134,0
826,0.5223,0
827,0.52324,0
828,0.52419,0
829,0.52512,0
830,0.52604,0
831,0.52698,0
832,0.5279,0
833,0.52881,0
834,0.52972,0
835,0.53064,0
836,0.53154,0
837,0.53245,0
838,0.53339,0
839,0.53433,0
840,0.53522,0
841,0.53614,0
842,0.53706,0
843,0.53794,0
844,0.5388,0
845,0.53968,0
846,0.54057,0
847,0.54144,0
848,0.54235,0
849,0.54321,0
850,0.54405,0
851,0.54492,0
852,0.54577,0
853,0.54661,0
854,0.54745,0
855,0.54825,0
856,0.54907,0
857,0.54988,0
858,0.55067,0
859,0.55145,0
860,0.55224,0
861,0.55303,0
862,0.55381,0
863,0.55458,0
864,0.55534,0
865,0.55611,0
866,0.55692,0
867,0.55768,0
868,0.55844,0
869,0.5592,0
870,0.55994,0
871,0.56071,0
872,0.56148,0
873,0.56223,0
874,0.56298,0
875,0.56377,0
876,0.56454,0
877,0.56525,0
878,0.56597,0
879,0.56668,0
880,0.5674,0
881,0.56813,0
882,0.56884,0
883,0.56956,0
884,0.57029,0
885,0.57099,0
886,0.57165,0
887,0.57232,0
888,0.57302,0
889,0.57372,0
890,0.57435,0
891,0.57496,0
892,0.57559,0
893,0.57621,0
894,0.57685,0
895,0.5775,0
896,0.57814,0
897,0.57874,0
898,0.57937,0
899,0.57998,0
900,0.58057,0
901,0.5812,0
902,0.58181,0
903,0.5824,0
904,0.58294,0
905,0.5835,0
906,0.58405,0
907,0.58461,0
908,0.58518,0
909,0.5857,0
910,0.58621,0
911,0.58676,0
912,0.58732,0
913,0.58784,0
914,0.58833,0
915,0.58882,0
916,0.58933,0
917,0.58979,0
918,0.5903,0
919,0.59082,0
920,0.59121,0
921,0.59166,0
922,0.59209,0
923,0.59247,0
924,0.59282,0
925,0.59319,0
926,0.59357,0
927,0.59392,0
928,0.59418,0
929,0.59451,0
930,0.59482,0
931,0.59507,0
932,0.59532,0
933,0.59558,0
934,0.59582,0
935,0.59605,0
936,0.59628,0
937,0.59646,0
938,0.59665,0
939,0.59686,0
940,0.59702,0
941,0.59714,0
942,0.59724,0
943,0.59732,0
944,0.59737,0
945,0.59738,0
946,0.59732,0
947,0.59722,0
948,0.59714,0
949,0.59699,0
950,0.59678,0
951,0.59656,0
952,0.59629,0
953,0.59602,0
954,0.59572,0
955,0.59537,0
956,0.59505,0
957,0.59484,0
958,0.59464,0
959,0.59444,0
960,0.59431,0
961,0.5942,0
962,0.5941,0
963,0.59402,0
964,0.59403,0
965,0.5941,0
966,0.59421,0
967,0.59433,0
968,0.59442,0
969,0.59457,0
970,0.59474,0
971,0.5949,0
972,0.59506,0
973,0.59527,0
974,0.59548,0
975,0.59571,0
976,0.59598,0
977,0.59627,0
978,0.59657,0
979,0.59687,0
980,0.5972,0
981,0.59758,0
982,0.59792,0
983,0.59823,0
984,0.59862,0
985,0.59904,0
986,0.59944,0
987,0.59986,0
988,0.60037,0
989,0.60077,0
990,0.60123,0
991,0.60176,0
992,0.60221,0
993,0.60276,0
994,0.60337,0
995,0.60397,0
996,0.6045,0
997,0.605,0
998,0.60557,0
999,0.60618,0
1000,0.60677,0
1001,0.60467,0
1002,0.60532,0
1003,0.60597,0
1004,0.60661,0
1005,0.60729,0
1006,0.60796,0
1007,0.60861,0
1008,0.60926,0
1009,0.6099,0
1010,0.61055,0
1011,0.61123,0
1012,0.61189,0
1013,0.61256,0
1014,0.61323,0
1015,0.61392,0
1016,0.61463,0
1017,0.61533,0
1018,0.61605,0
1019,0.61675,0
1020,0.61742,0
1021,0.61808,0
1022,0.61875,0
1023,0.61945,0
1024,0.62018,0
1025,0.6209,0
1026,0.62164,0
1027,0.62236,0
1028,0.62309,0
1029,0.62381,0
1030,0.62453,0
1031,0.62527,0
1032,0.62598,0
1033,0.62669,0
1034,0.62741,0
1035,0.62809,0
1036,0.62878,0
1037,0.62947,0
1038,0.63013,0
1039,0.63081,0
1040,0.6315,0
1041,0.63218,0
1042,0.63287,0
1043,0.63352,0
1044,0.63418,0
1045,0.63483,0
1046,0.63548,0
1047,0.63612,0
1048,0.63674,0
1049,0.63734,0
1050,0.63792,0
1051,0.63851,0
1052,0.63911,0
1053,0.63971,0
1054,0.64026,0
1055,0.64081,0
1056,0.64134,0
1057,0.64185,0
1058,0.64237,0
1059,0.64288,0
1060,0.64339,0
1061,0.64388,0
1062,0.64437,0
1063,0.64486,0
1064,0.64532,0
1065,0.64576,0
1066,0.64619,0
1067,0.64661,0
1068,0.64701,0
1069,0.64739,0
1070,0.64775,0
1071,0.64812,0
1072,0.64847,0
1073,0.64881,0
1074,0.64913,0
1075,0.64944,0
1076,0.64974,0
1077,0.65002,0
1078,0.65031,0
1079,0.65058,0
1080,0.65081,0
1081,0.65107,0
1082,0.65133,0
1083,0.65159,0
1084,0.65185,0
1085,0.65206,0
1086,0.65225,0
1087,0.65241,0
1088,0.65257,0
1089,0.65273,0
1090,0.65285,0
1091,0.65299,0
1092,0.65313,0
1093,0.65324,0
1094,0.65332,0
1095,0.65343,0
1096,0.65349,0
1097,0.65355,0
1098,0.65363,0
1099,0.65366,0
1100,0.65369,0
1101,0.65372,0
1102,0.65375,0
1103,0.65377,0
1104,0.65377,0
1105,0.65377,0
1106,0.65375,0
1107,0.65372,0
1108,0.65367,0
1109,0.65359,0
1110,0.65352,0
1111,0.65343,0
1112,0.65333,0
1113,0.65322,0
1114,0.6531,0
1115,0.65291,0
1116,0.65269,0
1117,0.65243,0
1118,0.65214,0
1119,0.65182,0
1120,0.65147,0
1121,0.65108,0
1122,0.65066,0
1123,0.65016,0
1124,0.64961,0
1125,0.64899,0
1126,0.64832,0
1127,0.64755,0
1128,0.64669,0
1129,0.6458,0
1130,0.64483,0
1131,0.64379,0
1132,0.64271,0
1133,0.64154,0
1134,0.64031,0
1135,0.63906,0
1136,0.63775,0
1137,0.63639,0
1138,0.635,0
1139,0.63358,0
1140,0.63216,0
1141,0.63072,0
1142,0.62931,0
1143,0.62787,0
1144,0.62648,0
1145,0.6251,0
1146,0.62379,0
1147,0.62252,0
1148,0.62129,0
1149,0.6201,0
1150,0.61896,0
1151,0.61788,0
1152,0.61683,0
1153,0.61587,0
1154,0.61498,0
1155,0.61411,0
1156,0.6133,0
1157,0.61254,0
1158,0.61183,0
1159,0.61118,0
1160,0.61059,0
1161,0.61002,0
1162,0.60948,0
1163,0.609,0
1164,0.60855,0
1165,0.60814,0
1166,0.60779,0
1167,0.60746,0
1168,0.60715,0
1169,0.60687,0
1170,0.60659,0
1171,0.60636,0
1172,0.60615,0
1173,0.60594,0
1174,0.60571,0
1175,0.60551,0
1176,0.60527,0
1177,0.60501,0
1178,0.60476,0
1179,0.60448,0
1180,0.60423,0
1181,0.60399,0
1182,0.60374,0
1183,0.60349,0
1184,0.60326,0
1185,0.60303,0
1186,0.6028,0
1187,0.60262,0
1188,0.60245,0
1189,0.6023,0
1190,0.60217,0
1191,0.60204,0
1192,0.60192,0
1193,0.60183,0
1194,0.60173,0
1195,0.60169,0
1196,0.60168,0
1197,0.60168,0
1198,0.6017,0
1199,0.60174,0
1200,0.60178,0
1201,0.60185,0
1202,0.60193,0
1203,0.60205,0
1204,0.6022,0
1205,0.60235,0
1206,0.60254,0
1207,0.60276,0
1208,0.603,0
1209,0.6033,0
1210,0.60364,0
1211,0.60403,0
1212,0.60448,0
1213,0.60499,0
1214,0.60554,0
1215,0.60615,0
1216,0.60682,0
1217,0.60757,0
1218,0.60834,0
1219,0.60918,0
1220,0.61005,0
1221,0.61097,0
1222,0.61188,0
1223,0.61284,0
1224,0.61378,0
1225,0.61471,0
1226,0.61566,0
1227,0.61659,0
1228,0.6175,0
1229,0.61841,0
1230,0.61926,0
1231,0.62009,0
1232,0.6209,0
1233,0.62168,0
1234,0.6224,0
1235,0.62313,0
1236,0.62383,0
1237,0.62452,0
1238,0.62519,0
1239,0.62583,0
1240,0.62646,0
1241,0.62707,0
1242,0.62766,0
1243,0.62825,0
1244,0.62883,0
1245,0.62939,0
1246,0.62993,0
1247,0.63046,0
1248,0.63097,0
1249,0.63147,0
1250,0.63196,0
1251,0.63244,0
1252,0.63291,0
1253,0.63338,0
1254,0.63384,0
1255,0.63429,0
1256,0.63473,0
1257,0.63518,0
1258,0.6356,0
1259,0.63599,0
1260,0.63637,0
1261,0.63672,0
1262,0.63708,0
1263,0.63745,0
1264,0.63779,0
1265,0.63815,0
1266,0.63847,0
1267,0.63874,0
1268,0.63903,0
1269,0.63931,0
1270,0.63957,0
1271,0.63985,0
1272,0.64011,0
1273,0.64033,0
1274,0.64052,0
1275,0.64072,0
1276,0.6409,0
1277,0.64107,0
1278,0.64126,0
1279,0.64139,0
1280,0.64148,0
1281,0.64158,0
1282,0.64166,0
1283,0.64172,0
1284,0.64177,0
1285,0.64179,0
1286,0.64178,0
1287,0.64176,0
1288,0.64171,0
1289,0.64165,0
1290,0.64158,0
1291,0.64148,0
1292,0.64136,0
1293,0.64122,0
1294,0.64104,0
1295,0.64086,0
1296,0.64065,0
1297,0.64041,0
1298,0.64016,0
1299,0.63988,0
1300,0.63959,0
1301,0.63926,0
1302,0.63893,0
1303,0.63859,0
1304,0.6382,0
1305,0.63779,0
1306,0.63736,0
1307,0.63691,0
1308,0.63643,0
1309,0.63593,0
1310,0.6354,0
1311,0.63484,0
1312,0.63426,0
1313,0.63366,0
1314,0.63305,0
1315,0.63243,0
1316,0.63178,0
1317,0.63111,0
1318,0.63042,0
1319,0.62972,0
1320,0.62898,0
1321,0.62822,0
1322,0.62745,0
1323,0.62666,0
1324,0.62585,0
1325,0.62501,0
1326,0.62415,0
1327,0.62327,0
1328,0.62234,0
1329,0.62144,0
1330,0.62055,0
1331,0.61965,0
1332,0.61875,0
1333,0.61782,0
1334,0.61686,0
1335,0.61592,0
1336,0.61494,0
1337,0.61398,0
1338,0.61305,0
1339,0.61211,0
1340,0.61117,0
1341,0.61023,0
1342,0.60927,0
1343,0.60835,0
1344,0.60746,0
1345,0.60656,0
1346,0.60566,0
1347,0.60479,0
1348,0.60395,0
1349,0.6031,0
1350,0.60229,0
1351,0.60153,0
1352,0.60076,0
1353,0.6,0
1354,0.59925,0
1355,0.59854,0
1356,0.59782,0
1357,0.59712,0
1358,0.5964,0
1359,0.59568,0
1360,0.59495,0
1361,0.59423,0
1362,0.59348,0
1363,0.59272,0
1364,0.59194,0
1365,0.59113,0
1366,0.59029,0
1367,0.58946,0
1368,0.58856,0
1369,0.58764,0
1370,0.58666,0
1371,0.58564,0
1372,0.58456,0
1373,0.58345,0
1374,0.58225,0
1375,0.58098,0
1376,0.57962,0
1377,0.57819,0
1378,0.57667,0
1379,0.57504,0
1380,0.57332,0
1381,0.57152,0
1382,0.56962,0
1383,0.56764,0
1384,0.56558,0
1385,0.56347,0
1386,0.56127,0
1387,0.55904,0
1388,0.55676,0
1389,0.55446,0
1390,0.55208,0
1391,0.54972,0
1392,0.54732,0
1393,0.54495,0
1394,0.54258,0
1395,0.54022,0
1396,0.53788,0
1397,0.53554,0
1398,0.53321,0
1399,0.53087,0
1400,0.52853,0
1401,0.52621,0
1402,0.52389,0
1403,0.52159,0
1404,0.51929,0
1405,0.51703,0
1406,0.51478,0
1407,0.51255,0
1408,0.51033,0
1409,0.50818,0
1410,0.50607,0
1411,0.504,0
1412,0.50199,0
1413,0.50005,0
1414,0.49818,0
1415,0.49636,0
1416,0.49461,0
1417,0.49295,0
1418,0.49134,0
1419,0.48977,0
1420,0.48827,0
1421,0.48683,0
1422,0.48547,0
1423,0.48418,0
1424,0.48294,0
1425,0.48179,0
1426,0.48068,0
1427,0.47962,0
1428,0.47862,0
1429,0.47769,0
1430,0.47681,0
1431,0.47599,0
1432,0.47522,0
1433,0.47451,0
1434,0.47385,0
1435,0.47324,0
1436,0.47268,0
1437,0.47218,0
1438,0.47171,0
1439,0.47129,0
1440,0.47092,0
1441,0.47058,0
1442,0.47028,0
1443,0.47003,0
1444,0.46981,0
1445,0.46963,0
1446,0.46947,0
1447,0.46937,0
1448,0.46928,0
1449,0.46922,0
1450,0.46918,0
1451,0.46915,0
1452,0.46913,0
1453,0.46914,0
1454,0.46916,0
1455,0.4692,0
1456,0.46926,0
1457,0.46934,0
1458,0.46944,0
1459,0.46956,0
1460,0.4697,0
1461,0.46986,0
1462,0.47002,0
1463,0.47022,0
1464,0.47044,0
1465,0.47069,0
1466,0.47097,0
1467,0.47128,0
1468,0.4716,0
1469,0.47195,0
1470,0.47232,0
1471,0.47272,0
1472,0.47314,0
1473,0.47359,0
1474,0.47408,0
1475,0.47457,0
1476,0.47507,0
1477,0.47559,0
1478,0.47613,0
1479,0.47667,0
1480,0.47724,0
1481,0.47781,0
1482,0.47838,0
1483,0.47897,0
1484,0.47956,0
1485,0.48016,0
1486,0.48076,0
1487,0.48136,0
1488,0.48197,0
1489,0.48258,0
1490,0.4832,0
1491,0.48382,0
1492,0.48445,0
1493,0.48508,0
1494,0.48571,0
1495,0.48634,0
1496,0.48698,0
1497,0.48762,0
1498,0.48826,0
1499,0.4889,0
1500,0.48956,0
1501,0.49021,0
1502,0.49087,0
1503,0.49153,0
1504,0.49219,0
1505,0.49286,0
1506,0.49351,0
1507,0.49415,0
1508,0.49478,0
1509,0.4954,0
1510,0.49604,0
1511,0.49667,0
1512,0.49729,0
1513,0.49792,0
1514,0.49854,0
1515,0.49916,0
1516,0.49976,0
1517,0.50036,0
1518,0.50095,0
1519,0.50155,0
1520,0.50212,0
1521,0.50268,0
1522,0.50326,0
1523,0.50384,0
1524,0.5044,0
1525,0.50497,0
1526,0.50551,0
1527,0.50602,0
1528,0.50654,0
1529,0.50704,0
1530,0.50755,0
1531,0.50805,0
1532,0.50853,0
1533,0.509,0
1534,0.50948,0
1535,0.50995,0
1536,0.51041,0
1537,0.51087,0
1538,0.51132,0
1539,0.51175,0
1540,0.5122,0
1541,0.51265,0
1542,0.5131,0
1543,0.51356,0
1544,0.51401,0
1545,0.51445,0
1546,0.51489,0
1547,0.51532,0
1548,0.51575,0
1549,0.51618,0
1550,0.51661,0
1551,0.51704,0
1552,0.51745,0
1553,0.51785,0
1554,0.51826,0
1555,0.51866,0
1556,0.51906,0
1557,0.51946,0
1558,0.51986,0
1559,0.52026,0
1560,0.52065,0
1561,0.52104,0
1562,0.52143,0
1563,0.52182,0
1564,0.5222,0
1565,0.52258,0
1566,0.52297,0
1567,0.52336,0
1568,0.52375,0
1569,0.52415,0
1570,0.52454,0
1571,0.52492,0
1572,0.52532,0
1573,0.52572,0
1574,0.52613,0
1575,0.52655,0
1576,0.52697,0
1577,0.5274,0
1578,0.52781,0
1579,0.5282,0
1580,0.52861,0
1581,0.529,0
1582,0.52941,0
1583,0.52985,0
1584,0.53028,0
1585,0.53072,0
1586,0.53116,0
1587,0.5316,0
1588,0.53205,0
1589,0.53251,0
1590,0.53296,0
1591,0.53343,0
1592,0.53389,0
1593,0.53433,0
1594,0.53479,0
1595,0.53524,0
1596,0.53569,0
1597,0.53616,0
1598,0.53661,0
1599,0.53705,0
1600,0.5375,0
1601,0.53794,0
1602,0.53839,0
1603,0.53885,0
1604,0.5393,0
1605,0.53976,0
1606,0.5402,0
1607,0.54064,0
1608,0.54106,0
1609,0.54147,0
1610,0.54188,0
1611,0.54229,0
1612,0.54268,0
1613,0.54308,0
1614,0.54347,0
1615,0.54386,0
1616,0.54423,0
1617,0.54459,0
1618,0.54495,0
1619,0.54528,0
1620,0.5456,0
1621,0.54592,0
1622,0.54624,0
1623,0.54655,0
1624,0.54683,0
1625,0.5471,0
1626,0.54736,0
1627,0.54759,0
1628,0.54782,0
1629,0.54806,0
1630,0.5483,0
1631,0.54854,0
1632,0.54877,0
1633,0.54901,0
1634,0.54925,0
1635,0.54949,0
1636,0.54971,0
1637,0.54994,0
1638,0.55013,0
1639,0.5503,0
1640,0.55045,0
1641,0.55054,0
1642,0.55062,0
1643,0.55069,0
1644,0.55072,0
1645,0.55072,0
1646,0.5507,0
1647,0.55063,0
1648,0.55054,0
1649,0.55045,0
1650,0.55031,0
1651,0.55013,0
1652,0.54992,0
1653,0.54966,0
1654,0.54938,0
1655,0.54907,0
1656,0.54874,0
1657,0.54838,0
1658,0.548,0
1659,0.54759,0
1660,0.54718,0
1661,0.54673,0
1662,0.54629,0
1663,0.54585,0
1664,0.5454,0
1665,0.54494,0
1666,0.54449,0
1667,0.54404,0
1668,0.5436,0
1669,0.54317,0
1670,0.54273,0
1671,0.54228,0
1672,0.54185,0
1673,0.54144,0
1674,0.54103,0
1675,0.54063,0
1676,0.54022,0
1677,0.53982,0
1678,0.5394,0
1679,0.53899,0
1680,0.53855,0
1681,0.53808,0
1682,0.53759,0
1683,0.53709,0
1684,0.53656,0
1685,0.536,0
1686,0.53541,0
1687,0.53476,0
1688,0.53412,0
1689,0.53347,0
1690,0.53281,0
1691,0.53213,0
1692,0.53144,0
1693,0.53074,0
1694,0.53002,0
1695,0.52931,0
1696,0.52856,0
1697,0.52776,0
1698,0.52696,0
1699,0.52613,0
1700,0.5253,0
1701,0.52447,0
1702,0.5236,0
1703,0.52271,0
1704,0.52182,0
1705,0.52089,0
1706,0.51999,0
1707,0.51909,0
1708,0.5182,0
1709,0.51732,0
1710,0.51643,0
1711,0.51552,0
1712,0.51464,0
1713,0.51374,0
1714,0.51287,0
1715,0.51202,0
1716,0.51116,0
1717,0.51029,0
1718,0.50942,0
1719,0.50855,0
1720,0.50768,0
1721,0.50683,0
1722,0.50602,0
1723,0.50527,0
1724,0.50457,0
1725,0.50394,0
1726,0.50341,0
1727,0.50302,0
1728,0.50279,0
1729,0.50274,0
1730,0.50292,0
1731,0.50329,0
1732,0.50386,0
1733,0.5046,0
1734,0.50548,0
1735,0.50642,0
1736,0.50747,0
