wavelength,reflectance,diffuse_transmittance
703,0.25122,0
704,0.25558,0
705,0.25976,0
706,0.26378,0
707,0.26771,0
708,0.27154,0
709,0.27529,0
710,0.27902,0
711,0.28269,0
712,0.28633,0
713,0.28993,0
714,0.29349,0
715,0.29699,0
716,0.30044,0
717,0.30384,0
718,0.30722,0
719,0.31052,0
720,0.31376,0
721,0.31697,0
722,0.32012,0
723,0.32321,0
724,0.32624,0
725,0.32921,0
726,0.33213,0
727,0.33499,0
728,0.33777,0
729,0.3405,0
730,0.34315,0
731,0.34574,0
732,0.34826,0
733,0.3507,0
734,0.35307,0
735,0.3554,0
736,0.35765,0
737,0.35985,0
738,0.36197,0
739,0.36401,0
740,0.36603,0
741,0.36798,0
742,0.36985,0
743,0.37167,0
744,0.37343,0
745,0.37514,0
746,0.37681,0
747,0.37841,0
748,0.37997,0
749,0.38148,0
750,0.38295,0
751,0.3844,0
752,0.38582,0
753,0.3872,0
754,0.38854,0
755,0.38986,0
756,0.39117,0
757,0.39247,0
758,0.39374,0
759,0.39499,0
760,0.39623,0
761,0.39745,0
762,0.39865,0
763,0.39985,0
764,0.40103,0
765,0.40222,0
766,0.40339,0
767,0.40455,0
768,0.4057,0
769,0.40684,0
770,0.40797,0
771,0.40911,0
772,0.41026,0
773,0.4114,0
774,0.41253,0
775,0.41366,0
776,0.4148,0
777,0.4159,0
778,0.41702,0
779,0.41816,0
780,0.41927,0
781,0.4204,0
782,0.42152,0
783,0.42263,0
784,0.42375,0
785,0.42488,0
786,0.426,0
787,0.4271,0
788,0.4282,0
789,0.4293,0
790,0.43039,0
791,0.43149,0
792,0.4326,0
793,0.43372,0
794,0.43481,0
795,0.43591,0
796,0.437,0
797,0.43809,0
798,0.43917,0
799,0.44024,0
800,0.44132,0
801,0.4424,0
802,0.44348,0
803,0.44455,0
804,0.44562,0
805,0.4467,0
806,0.44776,0
807,0.44881,0
808,0.44986,0
809,0.45093,0
810,0.45196,0
811,0.45301,0
812,0.45405,0
813,0.45508,0
814,0.4561,0
815,0.45712,0
816,0.45814,0
817,0.45915,0
818,0.46016,0
819,0.46116,0
820,0.46215,0
821,0.46312,0
822,0.4641,0
823,0.46508,0
824,0.46606,0
825,0.46701,0
826,0.46795,0
827,0.46887,0
828,0.46979,0
829,0.47068,0
830,0.47158,0
831,0.47248,0
832,0.47339,0
833,0.47429,0
834,0.47518,0
835,0.47607,0
836,0.47698,0
837,0.47788,0
838,0.47878,0
839,0.47966,0
840,0.48056,0
841,0.48147,0
842,0.48235,0
843,0.48322,0
844,0.48409,0
845,0.48497,0
846,0.48583,0
847,0.48669,0
848,0.48753,0
849,0.48837,0
850,0.48922,0
851,0.49005,0
852,0.49089,0
853,0.49171,0
854,0.49253,0
855,0.49334,0
856,0.49415,0
857,0.49495,0
858,0.49573,0
859,0.49651,0
860,0.49729,0
861,0.49808,0
862,0.49885,0
863,0.49961,0
864,0.50037,0
865,0.50114,0
866,0.50191,0
867,0.50266,0
868,0.50341,0
869,0.50417,0
870,0.50493,0
871,0.5057,0
872,0.50646,0
873,0.50721,0
874,0.50799,0
875,0.50875,0
876,0.50951,0
877,0.51026,0
878,0.511,0
879,0.51175,0
880,0.5125,0
881,0.51323,0
882,0.51396,0
883,0.51468,0
884,0.51539,0
885,0.5161,0
886,0.51679,0
887,0.5175,0
888,0.51822,0
889,0.51891,0
890,0.51959,0
891,0.52026,0
892,0.52092,0
893,0.52159,0
894,0.52225,0
895,0.52291,0
896,0.52357,0
897,0.52421,0
898,0.52484,0
899,0.52546,0
900,0.52608,0
901,0.52671,0
902,0.52732,0
903,0.52792,0
904,0.52852,0
905,0.52911,0
906,0.52969,0
907,0.53027,0
908,0.53084,0
909,0.53141,0
910,0.532,0
911,0.53257,0
912,0.5331,0
913,0.53364,0
914,0.53416,0
915,0.53468,0
916,0.53519,0
917,0.5357,0
918,0.53622,0
919,0.53672,0
920,0.5372,0
921,0.53768,0
922,0.53814,0
923,0.53858,0
924,0.53902,0
925,0.53944,0
926,0.53985,0
927,0.54024,0
928,0.5406,0
929,0.54095,0
930,0.54131,0
931,0.54167,0
